source,target,amount,timestamp
1165,409,4538.0,2025-12-16T11:33:23.602989
1465,205,2465.0,2025-12-16T11:33:23.602989
215,209,4578.0,2025-12-16T11:33:23.602989
215,455,1175.0,2025-12-16T11:33:23.602989
811,206,1397.0,2025-12-16T11:33:23.602989
811,538,1139.0,2025-12-16T11:33:23.602989
369,607,409.0,2025-12-16T11:33:23.602989
369,1593,2810.0,2025-12-16T11:33:23.602989
587,209,377.0,2025-12-16T11:33:23.602989
587,385,1982.0,2025-12-16T11:33:23.602989
587,1035,4542.0,2025-12-16T11:33:23.602989
587,1049,3648.0,2025-12-16T11:33:23.602989
587,1825,5000.0,2025-12-16T11:33:23.602989
903,209,2154.0,2025-12-16T11:33:23.602989
903,351,4256.0,2025-12-16T11:33:23.602989
1432,209,2490.0,2025-12-16T11:33:23.602989
1432,1865,1164.0,2025-12-16T11:33:23.602989
1432,54,733.0,2025-12-16T11:33:23.602989
1872,210,2866.0,2025-12-16T11:33:23.602989
1872,284,4295.0,2025-12-16T11:33:23.602989
1688,211,4634.0,2025-12-16T11:33:23.602989
1688,790,640.0,2025-12-16T11:33:23.602989
1688,1820,1440.0,2025-12-16T11:33:23.602989
1688,468,1557.0,2025-12-16T11:33:23.602989
1788,1652,2940.0,2025-12-16T11:33:23.602989
1901,212,3801.0,2025-12-16T11:33:23.602989
1504,1628,1090.0,2025-12-16T11:33:23.602989
320,328,4257.0,2025-12-16T11:33:23.602989
1858,216,3850.0,2025-12-16T11:33:23.602989
1858,1656,393.0,2025-12-16T11:33:23.602989
1858,1402,1298.0,2025-12-16T11:33:23.602989
1858,823,47000.0,2025-12-16T11:33:23.602989
1103,217,3024.0,2025-12-16T11:33:23.602989
1103,1358,1566.0,2025-12-16T11:33:23.602989
1674,248,2027.0,2025-12-16T11:33:23.602989
1674,1693,4556.0,2025-12-16T11:33:23.602989
1674,19,1834.0,2025-12-16T11:33:23.602989
1853,217,3766.0,2025-12-16T11:33:23.602989
1853,1100,3298.0,2025-12-16T11:33:23.602989
1579,883,4012.0,2025-12-16T11:33:23.602989
1579,1976,49000.0,2025-12-16T11:33:23.602989
414,219,4517.0,2025-12-16T11:33:23.602989
414,383,1629.0,2025-12-16T11:33:23.602989
414,1030,314.0,2025-12-16T11:33:23.602989
414,1755,1366.0,2025-12-16T11:33:23.602989
858,621,2351.0,2025-12-16T11:33:23.602989
858,991,3216.0,2025-12-16T11:33:23.602989
858,1648,738.0,2025-12-16T11:33:23.602989
858,1529,47000.0,2025-12-16T11:33:23.602989
614,1268,3879.0,2025-12-16T11:33:23.602989
614,1790,4154.0,2025-12-16T11:33:23.602989
614,58,1589.0,2025-12-16T11:33:23.602989
614,54,1123.0,2025-12-16T11:33:23.602989
614,1755,593.0,2025-12-16T11:33:23.602989
1181,221,4539.0,2025-12-16T11:33:23.602989
1181,462,1328.0,2025-12-16T11:33:23.602989
1181,1666,1453.0,2025-12-16T11:33:23.602989
1181,1401,78372.0,2025-12-16T11:33:23.602989
1226,1343,4243.0,2025-12-16T11:33:23.602989
1226,1508,4173.0,2025-12-16T11:33:23.602989
1226,1981,1360.0,2025-12-16T11:33:23.602989
773,222,1160.0,2025-12-16T11:33:23.602989
773,1199,2722.0,2025-12-16T11:33:23.602989
1223,225,4328.0,2025-12-16T11:33:23.602989
1827,1627,4825.0,2025-12-16T11:33:23.602989
1827,1193,1527.0,2025-12-16T11:33:23.602989
781,406,4146.0,2025-12-16T11:33:23.602989
781,1385,412.0,2025-12-16T11:33:23.602989
781,1515,4459.0,2025-12-16T11:33:23.602989
462,1116,2707.0,2025-12-16T11:33:23.602989
462,1363,4395.0,2025-12-16T11:33:23.602989
462,1807,105.0,2025-12-16T11:33:23.602989
693,228,3365.0,2025-12-16T11:33:23.602989
814,228,1625.0,2025-12-16T11:33:23.602989
814,989,2045.0,2025-12-16T11:33:23.602989
1345,228,3120.0,2025-12-16T11:33:23.602989
1345,1069,524.0,2025-12-16T11:33:23.602989
1673,564,2306.0,2025-12-16T11:33:23.602989
964,231,344.0,2025-12-16T11:33:23.602989
964,1278,3052.0,2025-12-16T11:33:23.602989
476,324,1375.0,2025-12-16T11:33:23.602989
1251,258,3220.0,2025-12-16T11:33:23.602989
1251,1700,2818.0,2025-12-16T11:33:23.602989
1251,1798,3840.0,2025-12-16T11:33:23.602989
1251,1928,4762.0,2025-12-16T11:33:23.602989
1829,237,413.0,2025-12-16T11:33:23.602989
1963,754,1365.0,2025-12-16T11:33:23.602989
881,233,1122.0,2025-12-16T11:33:23.602989
881,1744,1475.0,2025-12-16T11:33:23.602989
1680,233,2390.0,2025-12-16T11:33:23.602989
1772,233,4538.0,2025-12-16T11:33:23.602989
834,438,1541.0,2025-12-16T11:33:23.602989
834,894,2906.0,2025-12-16T11:33:23.602989
834,1991,3168.0,2025-12-16T11:33:23.602989
1930,610,1714.0,2025-12-16T11:33:23.602989
1930,1958,50000.0,2025-12-16T11:33:23.602989
1636,235,1595.0,2025-12-16T11:33:23.602989
1636,1659,50000.0,2025-12-16T11:33:23.602989
792,237,3320.0,2025-12-16T11:33:23.602989
792,722,3873.0,2025-12-16T11:33:23.602989
1206,237,4962.0,2025-12-16T11:33:23.602989
1206,462,3328.0,2025-12-16T11:33:23.602989
1206,1628,583.0,2025-12-16T11:33:23.602989
1605,1457,1249.0,2025-12-16T11:33:23.602989
1747,1750,2991.0,2025-12-16T11:33:23.602989
1747,1996,2509.0,2025-12-16T11:33:23.602989
293,273,1621.0,2025-12-16T11:33:23.602989
293,1328,2120.0,2025-12-16T11:33:23.602989
293,1960,1190.0,2025-12-16T11:33:23.602989
388,293,4463.0,2025-12-16T11:33:23.602989
498,1381,4819.0,2025-12-16T11:33:23.602989
619,239,2305.0,2025-12-16T11:33:23.602989
619,1821,3306.0,2025-12-16T11:33:23.602989
833,239,1920.0,2025-12-16T11:33:23.602989
833,38,1080.0,2025-12-16T11:33:23.602989
868,538,4574.0,2025-12-16T11:33:23.602989
868,1561,4790.0,2025-12-16T11:33:23.602989
868,1333,1805.0,2025-12-16T11:33:23.602989
1544,343,2886.0,2025-12-16T11:33:23.602989
1793,1792,3416.0,2025-12-16T11:33:23.602989
1793,845,86943.0,2025-12-16T11:33:23.602989
1824,1533,2235.0,2025-12-16T11:33:23.602989
312,1678,752.0,2025-12-16T11:33:23.602989
841,524,2785.0,2025-12-16T11:33:23.602989
841,1947,1628.0,2025-12-16T11:33:23.602989
841,1797,1405.0,2025-12-16T11:33:23.602989
841,168,1348.0,2025-12-16T11:33:23.602989
1192,240,4059.0,2025-12-16T11:33:23.602989
1192,754,1621.0,2025-12-16T11:33:23.602989
953,241,2912.0,2025-12-16T11:33:23.602989
953,527,3287.0,2025-12-16T11:33:23.602989
953,1026,1473.0,2025-12-16T11:33:23.602989
953,1167,4814.0,2025-12-16T11:33:23.602989
953,1768,1376.0,2025-12-16T11:33:23.602989
1124,241,3406.0,2025-12-16T11:33:23.602989
1124,419,4926.0,2025-12-16T11:33:23.602989
1645,376,1915.0,2025-12-16T11:33:23.602989
1982,241,1920.0,2025-12-16T11:33:23.602989
1982,469,2912.0,2025-12-16T11:33:23.602989
1982,606,50000.0,2025-12-16T11:33:23.602989
660,696,3131.0,2025-12-16T11:33:23.602989
660,777,937.0,2025-12-16T11:33:23.602989
660,1384,1931.0,2025-12-16T11:33:23.602989
1830,495,4232.0,2025-12-16T11:33:23.602989
1887,243,970.0,2025-12-16T11:33:23.602989
1887,1141,1678.0,2025-12-16T11:33:23.602989
1897,243,3304.0,2025-12-16T11:33:23.602989
1897,1768,1532.0,2025-12-16T11:33:23.602989
606,1399,3096.0,2025-12-16T11:33:23.602989
606,1489,310.0,2025-12-16T11:33:23.602989
606,1402,1876.0,2025-12-16T11:33:23.602989
606,1706,49000.0,2025-12-16T11:33:23.602989
683,245,2253.0,2025-12-16T11:33:23.602989
683,604,3264.0,2025-12-16T11:33:23.602989
930,246,4676.0,2025-12-16T11:33:23.602989
930,548,2757.0,2025-12-16T11:33:23.602989
930,1120,228.0,2025-12-16T11:33:23.602989
930,1297,2725.0,2025-12-16T11:33:23.602989
930,1725,4095.0,2025-12-16T11:33:23.602989
930,1468,789.0,2025-12-16T11:33:23.602989
1922,246,2243.0,2025-12-16T11:33:23.602989
1922,765,1936.0,2025-12-16T11:33:23.602989
1922,1024,50000.0,2025-12-16T11:33:23.602989
593,248,1690.0,2025-12-16T11:33:23.602989
593,393,2611.0,2025-12-16T11:33:23.602989
593,1207,1082.0,2025-12-16T11:33:23.602989
593,1656,4296.0,2025-12-16T11:33:23.602989
1017,752,4826.0,2025-12-16T11:33:23.602989
1351,248,710.0,2025-12-16T11:33:23.602989
1351,1063,1344.0,2025-12-16T11:33:23.602989
1351,165,1820.0,2025-12-16T11:33:23.602989
381,277,4066.0,2025-12-16T11:33:23.602989
381,652,1450.0,2025-12-16T11:33:23.602989
772,249,484.0,2025-12-16T11:33:23.603986
996,249,1731.0,2025-12-16T11:33:23.603986
996,737,4372.0,2025-12-16T11:33:23.603986
1218,168,1449.0,2025-12-16T11:33:23.603986
1319,806,4867.0,2025-12-16T11:33:23.603986
1319,1353,2033.0,2025-12-16T11:33:23.603986
1319,1284,48000.0,2025-12-16T11:33:23.603986
1526,250,408.0,2025-12-16T11:33:23.603986
1526,752,804.0,2025-12-16T11:33:23.603986
1526,1468,1686.0,2025-12-16T11:33:23.603986
1569,250,1821.0,2025-12-16T11:33:23.603986
1569,1101,3331.0,2025-12-16T11:33:23.603986
1569,675,1859.0,2025-12-16T11:33:23.603986
1569,1793,728.0,2025-12-16T11:33:23.603986
1569,324,1351.0,2025-12-16T11:33:23.603986
1863,250,2505.0,2025-12-16T11:33:23.603986
1863,1396,3816.0,2025-12-16T11:33:23.603986
547,251,980.0,2025-12-16T11:33:23.603986
938,251,2776.0,2025-12-16T11:33:23.603986
938,1044,688.0,2025-12-16T11:33:23.603986
1212,251,1757.0,2025-12-16T11:33:23.603986
1483,251,978.0,2025-12-16T11:33:23.603986
1483,232,49000.0,2025-12-16T11:33:23.603986
835,54,742.0,2025-12-16T11:33:23.603986
1232,252,3099.0,2025-12-16T11:33:23.603986
1232,376,1856.0,2025-12-16T11:33:23.603986
1282,253,3536.0,2025-12-16T11:33:23.603986
1282,284,1240.0,2025-12-16T11:33:23.603986
1402,254,4396.0,2025-12-16T11:33:23.603986
1402,1566,99311.0,2025-12-16T11:33:23.603986
866,255,2050.0,2025-12-16T11:33:23.603986
866,908,3591.0,2025-12-16T11:33:23.603986
1038,1820,1695.0,2025-12-16T11:33:23.603986
573,263,2699.0,2025-12-16T11:33:23.603986
1205,263,475.0,2025-12-16T11:33:23.603986
1375,1146,231.0,2025-12-16T11:33:23.603986
1375,1631,2277.0,2025-12-16T11:33:23.603986
1375,654,48000.0,2025-12-16T11:33:23.603986
1910,263,993.0,2025-12-16T11:33:23.603986
1098,1370,2422.0,2025-12-16T11:33:23.603986
1089,1225,813.0,2025-12-16T11:33:23.603986
976,1448,388.0,2025-12-16T11:33:23.603986
1128,269,2998.0,2025-12-16T11:33:23.603986
1128,760,1552.0,2025-12-16T11:33:23.603986
1128,1550,3840.0,2025-12-16T11:33:23.603986
1975,269,3236.0,2025-12-16T11:33:23.603986
1975,1358,4435.0,2025-12-16T11:33:23.603986
1975,1333,1345.0,2025-12-16T11:33:23.603986
1975,1141,842.0,2025-12-16T11:33:23.603986
1975,1285,49000.0,2025-12-16T11:33:23.603986
1784,272,3973.0,2025-12-16T11:33:23.603986
779,1213,4699.0,2025-12-16T11:33:23.603986
1777,273,592.0,2025-12-16T11:33:23.603986
1778,273,1178.0,2025-12-16T11:33:23.603986
1778,1065,4015.0,2025-12-16T11:33:23.603986
1778,1001,697.0,2025-12-16T11:33:23.603986
1794,1315,2325.0,2025-12-16T11:33:23.603986
1794,168,780.0,2025-12-16T11:33:23.603986
1277,450,1163.0,2025-12-16T11:33:23.603986
1277,1333,737.0,2025-12-16T11:33:23.603986
1938,275,4312.0,2025-12-16T11:33:23.603986
1938,498,4415.0,2025-12-16T11:33:23.603986
1938,168,1269.0,2025-12-16T11:33:23.603986
1248,1871,2953.0,2025-12-16T11:33:23.603986
1248,863,50000.0,2025-12-16T11:33:23.603986
793,277,1433.0,2025-12-16T11:33:23.603986
793,905,800.0,2025-12-16T11:33:23.603986
769,280,2810.0,2025-12-16T11:33:23.603986
769,455,4666.0,2025-12-16T11:33:23.603986
321,310,3607.0,2025-12-16T11:33:23.603986
321,734,3508.0,2025-12-16T11:33:23.603986
545,303,578.0,2025-12-16T11:33:23.603986
545,800,2757.0,2025-12-16T11:33:23.603986
545,1430,4880.0,2025-12-16T11:33:23.603986
762,281,4248.0,2025-12-16T11:33:23.603986
762,380,3503.0,2025-12-16T11:33:23.603986
1125,282,3784.0,2025-12-16T11:33:23.603986
1125,698,4514.0,2025-12-16T11:33:23.603986
1791,282,3722.0,2025-12-16T11:33:23.603986
1791,785,2389.0,2025-12-16T11:33:23.603986
1416,283,2546.0,2025-12-16T11:33:23.603986
1416,1293,1472.0,2025-12-16T11:33:23.603986
1589,283,1232.0,2025-12-16T11:33:23.603986
1818,283,4136.0,2025-12-16T11:33:23.603986
1818,1628,1143.0,2025-12-16T11:33:23.603986
551,284,4279.0,2025-12-16T11:33:23.603986
551,754,606.0,2025-12-16T11:33:23.603986
1091,524,2390.0,2025-12-16T11:33:23.603986
1054,286,4534.0,2025-12-16T11:33:23.603986
1054,892,2881.0,2025-12-16T11:33:23.603986
1054,581,766.0,2025-12-16T11:33:23.603986
1807,288,3556.0,2025-12-16T11:33:23.603986
1807,648,528.0,2025-12-16T11:33:23.603986
937,290,2699.0,2025-12-16T11:33:23.603986
937,789,2459.0,2025-12-16T11:33:23.603986
937,1299,1556.0,2025-12-16T11:33:23.603986
937,1557,4212.0,2025-12-16T11:33:23.603986
1133,1448,1155.0,2025-12-16T11:33:23.603986
1185,290,2594.0,2025-12-16T11:33:23.603986
1185,985,1072.0,2025-12-16T11:33:23.603986
1185,1749,779.0,2025-12-16T11:33:23.603986
554,1864,1780.0,2025-12-16T11:33:23.603986
554,1479,1114.0,2025-12-16T11:33:23.603986
624,291,308.0,2025-12-16T11:33:23.603986
1647,291,1215.0,2025-12-16T11:33:23.603986
1647,739,50000.0,2025-12-16T11:33:23.603986
1937,291,422.0,2025-12-16T11:33:23.603986
927,293,451.0,2025-12-16T11:33:23.603986
927,454,1377.0,2025-12-16T11:33:23.603986
927,933,2613.0,2025-12-16T11:33:23.603986
927,1078,3151.0,2025-12-16T11:33:23.603986
927,1994,1980.0,2025-12-16T11:33:23.603986
1795,1388,4903.0,2025-12-16T11:33:23.603986
1795,1499,48000.0,2025-12-16T11:33:23.603986
359,296,695.0,2025-12-16T11:33:23.603986
359,820,2036.0,2025-12-16T11:33:23.603986
359,1577,1174.0,2025-12-16T11:33:23.603986
359,455,1383.0,2025-12-16T11:33:23.603986
359,957,47000.0,2025-12-16T11:33:23.603986
536,296,2699.0,2025-12-16T11:33:23.603986
536,1977,667.0,2025-12-16T11:33:23.603986
1264,787,1806.0,2025-12-16T11:33:23.603986
1264,1527,145.0,2025-12-16T11:33:23.603986
1264,776,596.0,2025-12-16T11:33:23.603986
1360,297,2884.0,2025-12-16T11:33:23.603986
1360,1402,899.0,2025-12-16T11:33:23.603986
1548,299,376.0,2025-12-16T11:33:23.603986
1548,1214,4374.0,2025-12-16T11:33:23.603986
1548,1771,1771.0,2025-12-16T11:33:23.603986
1548,1337,47000.0,2025-12-16T11:33:23.603986
544,300,4651.0,2025-12-16T11:33:23.603986
544,339,1592.0,2025-12-16T11:33:23.603986
544,1996,922.0,2025-12-16T11:33:23.603986
1215,596,2425.0,2025-12-16T11:33:23.603986
1215,1820,783.0,2025-12-16T11:33:23.603986
1720,1458,2429.0,2025-12-16T11:33:23.603986
427,372,4358.0,2025-12-16T11:33:23.603986
427,1429,1403.0,2025-12-16T11:33:23.603986
563,303,3238.0,2025-12-16T11:33:23.603986
563,327,3260.0,2025-12-16T11:33:23.603986
563,706,4904.0,2025-12-16T11:33:23.603986
563,921,1141.0,2025-12-16T11:33:23.603986
708,303,1280.0,2025-12-16T11:33:23.603986
708,1214,4192.0,2025-12-16T11:33:23.603986
709,303,1919.0,2025-12-16T11:33:23.603986
709,466,3565.0,2025-12-16T11:33:23.603986
1127,303,3778.0,2025-12-16T11:33:23.603986
1127,818,3713.0,2025-12-16T11:33:23.603986
1127,1679,2497.0,2025-12-16T11:33:23.603986
1805,446,3485.0,2025-12-16T11:33:23.603986
608,304,1326.0,2025-12-16T11:33:23.603986
608,590,152.0,2025-12-16T11:33:23.603986
1187,304,1162.0,2025-12-16T11:33:23.603986
546,306,3100.0,2025-12-16T11:33:23.603986
546,455,1413.0,2025-12-16T11:33:23.603986
1434,306,1473.0,2025-12-16T11:33:23.603986
695,310,3121.0,2025-12-16T11:33:23.603986
695,535,2458.0,2025-12-16T11:33:23.603986
1590,1026,1813.0,2025-12-16T11:33:23.603986
1590,1063,725.0,2025-12-16T11:33:23.603986
1695,1664,4407.0,2025-12-16T11:33:23.603986
1695,704,48000.0,2025-12-16T11:33:23.603986
1678,1570,1516.0,2025-12-16T11:33:23.603986
1978,313,4551.0,2025-12-16T11:33:23.603986
1978,1898,967.0,2025-12-16T11:33:23.603986
1854,1263,1195.0,2025-12-16T11:33:23.603986
1854,648,1992.0,2025-12-16T11:33:23.603986
1278,315,615.0,2025-12-16T11:33:23.603986
827,1221,1134.0,2025-12-16T11:33:23.603986
1494,1793,1935.0,2025-12-16T11:33:23.603986
1494,520,540.0,2025-12-16T11:33:23.603986
1560,317,158.0,2025-12-16T11:33:23.603986
1560,1466,2597.0,2025-12-16T11:33:23.605076
459,318,858.0,2025-12-16T11:33:23.605076
459,406,583.0,2025-12-16T11:33:23.605076
1925,340,3189.0,2025-12-16T11:33:23.605076
813,1769,166.0,2025-12-16T11:33:23.605076
845,319,836.0,2025-12-16T11:33:23.605076
845,474,4356.0,2025-12-16T11:33:23.605076
1327,566,2104.0,2025-12-16T11:33:23.605076
734,616,3502.0,2025-12-16T11:33:23.605076
799,322,2249.0,2025-12-16T11:33:23.605076
799,591,4110.0,2025-12-16T11:33:23.605076
799,815,1411.0,2025-12-16T11:33:23.605076
799,1494,1770.0,2025-12-16T11:33:23.605076
799,1325,49000.0,2025-12-16T11:33:23.605076
1998,324,3894.0,2025-12-16T11:33:23.605076
1998,1655,2926.0,2025-12-16T11:33:23.605076
1998,776,1168.0,2025-12-16T11:33:23.605076
1758,325,4462.0,2025-12-16T11:33:23.605076
1758,322,1200.0,2025-12-16T11:33:23.605076
1057,329,3963.0,2025-12-16T11:33:23.605076
1057,1052,3409.0,2025-12-16T11:33:23.605076
1057,1731,4349.0,2025-12-16T11:33:23.605076
1057,1468,1976.0,2025-12-16T11:33:23.605076
851,330,3835.0,2025-12-16T11:33:23.605076
851,1170,1549.0,2025-12-16T11:33:23.605076
702,624,1580.0,2025-12-16T11:33:23.605076
702,776,1032.0,2025-12-16T11:33:23.605076
702,754,569.0,2025-12-16T11:33:23.605076
1006,540,3903.0,2025-12-16T11:33:23.605076
1006,1012,2728.0,2025-12-16T11:33:23.605076
1006,1406,2232.0,2025-12-16T11:33:23.605076
1006,1903,3075.0,2025-12-16T11:33:23.605076
1006,1940,4704.0,2025-12-16T11:33:23.605076
1006,1479,1068.0,2025-12-16T11:33:23.605076
836,332,4063.0,2025-12-16T11:33:23.605076
1338,332,1211.0,2025-12-16T11:33:23.605076
1174,806,3204.0,2025-12-16T11:33:23.605076
1174,1680,1367.0,2025-12-16T11:33:23.605076
1468,1156,4779.0,2025-12-16T11:33:23.605076
1468,549,92166.0,2025-12-16T11:33:23.605076
1520,334,2765.0,2025-12-16T11:33:23.605076
1520,387,1266.0,2025-12-16T11:33:23.605076
1520,1873,839.0,2025-12-16T11:33:23.605076
968,335,4285.0,2025-12-16T11:33:23.605076
642,337,3815.0,2025-12-16T11:33:23.605076
642,626,3232.0,2025-12-16T11:33:23.605076
1126,1281,4636.0,2025-12-16T11:33:23.605076
1608,338,2075.0,2025-12-16T11:33:23.605076
1608,1936,937.0,2025-12-16T11:33:23.605076
1989,922,3315.0,2025-12-16T11:33:23.605076
523,339,534.0,2025-12-16T11:33:23.605076
523,423,4600.0,2025-12-16T11:33:23.605076
523,1942,805.0,2025-12-16T11:33:23.605076
1115,339,3700.0,2025-12-16T11:33:23.605076
1115,1479,1135.0,2025-12-16T11:33:23.605076
1303,339,3940.0,2025-12-16T11:33:23.605076
1303,812,1538.0,2025-12-16T11:33:23.605076
1303,1652,618.0,2025-12-16T11:33:23.605076
1573,1181,1401.0,2025-12-16T11:33:23.605076
487,413,1861.0,2025-12-16T11:33:23.605076
487,723,1724.0,2025-12-16T11:33:23.605076
487,1408,3728.0,2025-12-16T11:33:23.605076
662,340,1879.0,2025-12-16T11:33:23.605076
662,942,4724.0,2025-12-16T11:33:23.605076
662,1104,4872.0,2025-12-16T11:33:23.605076
662,1486,1624.0,2025-12-16T11:33:23.605076
662,1512,339.0,2025-12-16T11:33:23.605076
567,454,2769.0,2025-12-16T11:33:23.605076
1521,341,1589.0,2025-12-16T11:33:23.605076
1521,58,1878.0,2025-12-16T11:33:23.605076
1521,1141,1116.0,2025-12-16T11:33:23.605076
1701,341,4823.0,2025-12-16T11:33:23.605076
856,385,4743.0,2025-12-16T11:33:23.605076
856,1044,1587.0,2025-12-16T11:33:23.605076
856,185,47000.0,2025-12-16T11:33:23.605076
1655,390,1502.0,2025-12-16T11:33:23.605076
1655,501,50000.0,2025-12-16T11:33:23.605076
1655,343,47000.0,2025-12-16T11:33:23.605076
1882,343,2778.0,2025-12-16T11:33:23.605076
1882,532,4893.0,2025-12-16T11:33:23.605076
1898,1402,701.0,2025-12-16T11:33:23.605076
552,1517,2583.0,2025-12-16T11:33:23.605076
876,344,2035.0,2025-12-16T11:33:23.605076
1668,344,4631.0,2025-12-16T11:33:23.605076
1668,468,1114.0,2025-12-16T11:33:23.605076
1704,425,1278.0,2025-12-16T11:33:23.605076
1704,1044,962.0,2025-12-16T11:33:23.605076
914,346,1464.0,2025-12-16T11:33:23.605076
914,435,2763.0,2025-12-16T11:33:23.605076
1407,346,3079.0,2025-12-16T11:33:23.605076
1407,945,2103.0,2025-12-16T11:33:23.605076
1709,346,4831.0,2025-12-16T11:33:23.605076
1709,1193,1351.0,2025-12-16T11:33:23.605076
1709,921,983.0,2025-12-16T11:33:23.605076
1024,348,2723.0,2025-12-16T11:33:23.605076
1024,652,4654.0,2025-12-16T11:33:23.605076
1024,1486,49000.0,2025-12-16T11:33:23.605076
1408,348,2285.0,2025-12-16T11:33:23.605076
1408,1468,1839.0,2025-12-16T11:33:23.605076
1610,348,1100.0,2025-12-16T11:33:23.605076
1610,1058,4106.0,2025-12-16T11:33:23.605076
1382,420,3893.0,2025-12-16T11:33:23.605076
1382,1902,4139.0,2025-12-16T11:33:23.605076
1382,1793,859.0,2025-12-16T11:33:23.605076
1431,349,1423.0,2025-12-16T11:33:23.605076
1431,1030,3320.0,2025-12-16T11:33:23.605076
1431,1044,1500.0,2025-12-16T11:33:23.605076
1479,349,2124.0,2025-12-16T11:33:23.605076
1479,1793,1778.0,2025-12-16T11:33:23.605076
1479,58,634.0,2025-12-16T11:33:23.605076
1479,817,78424.0,2025-12-16T11:33:23.605076
1112,631,2238.0,2025-12-16T11:33:23.605076
1112,1666,1592.0,2025-12-16T11:33:23.605076
1112,1131,1607.0,2025-12-16T11:33:23.605076
1112,1864,1695.0,2025-12-16T11:33:23.605076
1078,1092,1054.0,2025-12-16T11:33:23.605076
1198,355,1578.0,2025-12-16T11:33:23.605076
1198,981,3760.0,2025-12-16T11:33:23.605076
1239,1381,4869.0,2025-12-16T11:33:23.605076
1239,533,48000.0,2025-12-16T11:33:23.605076
1839,1044,1866.0,2025-12-16T11:33:23.605076
1654,356,1630.0,2025-12-16T11:33:23.605076
1654,1889,4777.0,2025-12-16T11:33:23.605076
1083,589,1528.0,2025-12-16T11:33:23.605076
1083,1285,3705.0,2025-12-16T11:33:23.605076
1083,1455,672.0,2025-12-16T11:33:23.605076
1083,1832,1427.0,2025-12-16T11:33:23.605076
820,796,554.0,2025-12-16T11:33:23.605076
820,1059,48000.0,2025-12-16T11:33:23.605076
958,359,2119.0,2025-12-16T11:33:23.605076
1577,322,1921.0,2025-12-16T11:33:23.605076
740,360,3938.0,2025-12-16T11:33:23.605076
740,763,4417.0,2025-12-16T11:33:23.605076
740,905,1721.0,2025-12-16T11:33:23.605076
1349,360,1021.0,2025-12-16T11:33:23.605076
1349,1490,1855.0,2025-12-16T11:33:23.605076
1765,360,4116.0,2025-12-16T11:33:23.605076
801,728,2777.0,2025-12-16T11:33:23.605076
821,746,1232.0,2025-12-16T11:33:23.605076
1289,54,1405.0,2025-12-16T11:33:23.605076
1874,361,4673.0,2025-12-16T11:33:23.605076
1874,1518,4351.0,2025-12-16T11:33:23.605076
1874,377,717.0,2025-12-16T11:33:23.605076
1141,362,1170.0,2025-12-16T11:33:23.605076
1141,633,1322.0,2025-12-16T11:33:23.605076
1141,69,74458.0,2025-12-16T11:33:23.605076
1810,721,907.0,2025-12-16T11:33:23.605076
1810,54,768.0,2025-12-16T11:33:23.605076
1983,363,3084.0,2025-12-16T11:33:23.605076
1983,558,3353.0,2025-12-16T11:33:23.605076
1410,378,544.0,2025-12-16T11:33:23.605076
607,587,4589.0,2025-12-16T11:33:23.605076
607,1193,1643.0,2025-12-16T11:33:23.605076
1593,853,1519.0,2025-12-16T11:33:23.605076
1593,1060,1235.0,2025-12-16T11:33:23.605076
1046,371,464.0,2025-12-16T11:33:23.605076
690,372,2273.0,2025-12-16T11:33:23.605076
690,527,4640.0,2025-12-16T11:33:23.605076
690,1175,4105.0,2025-12-16T11:33:23.605076
690,921,1131.0,2025-12-16T11:33:23.605076
807,372,4348.0,2025-12-16T11:33:23.605076
807,613,4224.0,2025-12-16T11:33:23.605076
807,905,1411.0,2025-12-16T11:33:23.605076
900,372,4760.0,2025-12-16T11:33:23.605076
900,1337,3691.0,2025-12-16T11:33:23.605076
1994,168,1118.0,2025-12-16T11:33:23.605076
870,1654,1825.0,2025-12-16T11:33:23.605076
632,376,3149.0,2025-12-16T11:33:23.605076
1096,1742,4313.0,2025-12-16T11:33:23.605076
1096,754,828.0,2025-12-16T11:33:23.605076
1357,772,1612.0,2025-12-16T11:33:23.605076
1584,58,1591.0,2025-12-16T11:33:23.605076
1677,1522,4482.0,2025-12-16T11:33:23.605076
1362,379,3330.0,2025-12-16T11:33:23.605076
1362,19,1116.0,2025-12-16T11:33:23.605076
1615,379,431.0,2025-12-16T11:33:23.605076
1615,1291,1754.0,2025-12-16T11:33:23.605076
1241,383,242.0,2025-12-16T11:33:23.605076
1478,1816,2378.0,2025-12-16T11:33:23.605076
1616,383,2574.0,2025-12-16T11:33:23.605076
1616,1313,2035.0,2025-12-16T11:33:23.605076
1041,660,3277.0,2025-12-16T11:33:23.605076
1041,58,751.0,2025-12-16T11:33:23.605076
1041,1181,1040.0,2025-12-16T11:33:23.605076
1627,1101,4800.0,2025-12-16T11:33:23.605076
1501,385,2727.0,2025-12-16T11:33:23.605076
1501,884,996.0,2025-12-16T11:33:23.605076
892,660,3870.0,2025-12-16T11:33:23.605076
892,1974,644.0,2025-12-16T11:33:23.605076
892,1579,50000.0,2025-12-16T11:33:23.605076
1138,626,1435.0,2025-12-16T11:33:23.605076
1255,392,1820.0,2025-12-16T11:33:23.606078
1255,1870,4773.0,2025-12-16T11:33:23.606078
1255,54,885.0,2025-12-16T11:33:23.606078
1275,392,287.0,2025-12-16T11:33:23.606078
1275,921,1696.0,2025-12-16T11:33:23.606078
1275,513,49000.0,2025-12-16T11:33:23.606078
