node_id,account_age_days,balance,in_out_ratio,pagerank,tx_velocity,is_fraud,in_degree,out_degree,total_incoming,total_outgoing,risk_ratio,anomaly_score,is_anomalous
1218,860,27096.75,1.35,0.0005257165348767,9,0,2,1,4768.0,1449.0,3.2905451808796053,-0.2680420764347261,0
1319,3133,29672.69,0.3,0.0004689767410486,27,1,2,3,51610.0,54900.0,0.9400728595737572,-0.1614384684436056,0
1526,867,14071.28,0.6,0.0001134109257384,13,0,0,3,0.0,2898.0,0.0,-0.2169549357023074,0
1569,300,6422.53,1.09,0.0001134109257384,82,0,0,5,0.0,9090.0,0.0,-0.1619419019748313,0
1863,755,38326.11,0.73,0.0001134109257384,98,0,0,2,0.0,6321.0,0.0,-0.2382085204518188,0
547,1829,42684.67,1.25,0.0002786772590069,94,0,1,1,2273.0,980.0,2.3193877314348192,-0.2600319818635333,0
938,3581,43579.7,1.37,0.0004704461868999,60,0,2,2,5673.0,3464.0,1.6377020737941623,-0.2667925268157181,0
1212,2557,10544.4,0.11,0.0002342113424604,29,0,1,1,2258.0,1757.0,1.2851451264362828,-0.2614273433665436,0
1483,2036,49455.45,0.27,0.0003919446885871,78,1,2,2,51430.0,49978.0,1.0290527830187175,-0.1668748006602335,0
835,2847,7409.93,0.41,0.0004226535576139,0,0,2,1,3701.0,742.0,4.987870552724116,-0.2633395339718639,0
1232,1360,16234.56,1.8,0.0001615966019125,6,0,1,2,3754.0,4955.0,0.7576185655749373,-0.2685650123334872,0
1282,3580,6935.05,1.63,0.0001477433327253,54,0,1,2,3440.0,4776.0,0.7202680051920687,-0.2693473161897668,0
1525,1904,33275.63,0.72,0.0002502534095118,64,0,2,0,3075.0,0.0,307500000.0,-0.184344458956906,0
1402,1040,38024.37,0.56,0.00379679368257,50,1,21,2,36314.0,103707.0,0.3501595841794517,0.062346262332839,1
866,1781,18927.75,0.83,0.0002977739132702,60,0,2,2,6626.0,5641.0,1.1746144279833108,-0.2647882840601803,0
1038,1688,17814.08,1.69,0.0004418090915461,40,0,2,1,3939.0,1695.0,2.323893791599447,-0.2686748899759408,0
1718,3209,26581.21,1.78,0.0002766236384997,27,0,2,0,4693.0,0.0,469300000.0,-0.1919036066651794,0
1883,201,47772.47,1.9,0.0004095804262451,35,0,2,0,4487.0,0.0,448700000.0,-0.192088290967535,0
573,2520,35596.25,1.7,0.0004644510157536,71,0,1,1,3674.0,2699.0,1.3612449004770473,-0.2641616280801405,0
1205,3041,22138.18,1.42,0.0001326851962081,32,0,1,1,2538.0,475.0,5.34315778224931,-0.2517207953778379,0
1375,3406,34299.84,1.16,0.0006078461659164,55,1,2,3,49500.0,50508.0,0.9800427653084576,-0.1642387242085895,0
1910,1588,32639.4,0.44,0.0003339572064585,46,0,1,1,3397.0,993.0,3.4209465919340727,-0.2609894056111546,0
1098,2979,42783.08,1.56,0.0005984832113523,44,0,2,1,7537.0,2422.0,3.111890986325801,-0.2572519469424104,0
1089,1311,36451.73,0.51,0.0001913330206668,71,0,2,1,2225.0,813.0,2.73677733411098,-0.2622104443873062,0
976,1644,43827.11,1.85,0.0003438274244884,24,0,2,1,3626.0,388.0,9.34536058388246,-0.2590652710111361,0
1128,2534,19184.63,0.44,0.0001134109257384,95,0,0,3,0.0,8390.0,0.0,-0.2241107202277686,0
1975,3071,49772.38,0.47,0.0001745773399987,46,1,1,5,50000.0,58858.0,0.8495021915713238,-0.106654612888866,0
1784,2372,26347.53,0.11,0.0011228531649141,39,1,2,1,100136.0,3973.0,25.20412779963723,-0.0717397673486586,0
779,2462,16489.73,1.83,0.0007713807201718,32,0,3,1,5556.0,4699.0,1.1823792271070883,-0.2491764727823664,0
1777,2226,25189.39,0.12,0.0002071534487534,34,0,1,1,2746.0,592.0,4.638513435160246,-0.252923265973622,0
1778,2181,1773.06,0.62,0.0001134109257384,61,0,0,3,0.0,5890.0,0.0,-0.2300266929105559,0
1794,2657,19974.87,1.99,0.000195444651849,90,0,1,2,4435.0,3105.0,1.4283413802629907,-0.2655248642918079,0
1277,3617,12726.59,1.29,0.0001525442988516,73,0,1,2,1099.0,1900.0,0.5784210495872576,-0.2596861338992451,0
1938,2914,41183.95,1.74,0.0001134109257384,60,0,0,3,0.0,9996.0,0.0,-0.2171138460901002,0
1248,3253,49861.86,1.3,0.0002301389579126,62,1,2,2,3065.0,52953.0,0.0578815175612559,-0.1636757893908781,0
793,187,8771.17,1.52,0.0003548067400443,82,0,2,2,3666.0,2233.0,1.6417375654198942,-0.2666918211108532,0
769,2162,37554.26,1.63,0.0001134109257384,4,0,0,2,0.0,7476.0,0.0,-0.2319912952180202,0
321,477,18539.74,1.26,0.0001552912566192,91,0,1,2,1078.0,7115.0,0.1515108922677289,-0.2535918002146928,0
545,1879,7744.27,1.5,0.0043974702261099,16,1,7,3,79000.0,8215.0,9.616555070460675,-0.0683975880690728,0
762,1901,4232.95,1.68,0.0001134109257384,15,0,0,2,0.0,7751.0,0.0,-0.2293969952426481,0
1125,3417,2896.79,1.31,0.0001134109257384,7,0,0,2,0.0,8298.0,0.0,-0.2254257123156365,0
1791,3625,15780.4,1.73,0.0001134109257384,35,0,0,2,0.0,6111.0,0.0,-0.2412773639526519,0
1416,203,49171.83,0.47,0.0001134109257384,78,0,0,2,0.0,4018.0,0.0,-0.2400714683218238,0
1589,3625,36898.94,0.73,0.000247776442894,86,0,1,1,2885.0,1232.0,2.3417207602133057,-0.2610894499333293,0
1818,1036,42426.68,0.7,0.0001436246809225,90,0,1,2,4751.0,5279.0,0.8999810553135422,-0.2643852787906371,0
551,2154,8543.76,1.97,0.0006189153475192,92,0,4,2,7059.0,4885.0,1.445035820992762,-0.2336034255530855,0
1091,2233,47220.62,1.08,0.0017538318334228,85,0,2,1,1535.0,2390.0,0.6422594115386635,-0.2591144498094903,0
1054,1650,20218.34,1.69,0.0001134109257384,85,0,0,3,0.0,8181.0,0.0,-0.2239768865151425,0
1807,3041,3168.02,0.47,0.0007518083101312,97,0,1,2,105.0,4084.0,0.0257100880859204,-0.2602769748819495,0
937,190,25126.13,1.49,0.000156551717744,10,0,1,4,2686.0,10926.0,0.2458356212284133,-0.2255200391162004,0
1133,2314,8712.0,0.18,0.0002214227532532,77,0,2,1,7241.0,1155.0,6.269264014984727,-0.2563637634520624,0
1185,1616,10014.3,1.06,0.0001134109257384,22,0,0,3,0.0,4445.0,0.0,-0.2258082831279494,0
554,2144,31801.46,1.7,0.0004581113182598,0,0,3,2,8884.0,2894.0,3.0697995747415354,-0.2491119359250209,0
624,3164,15627.11,1.17,0.000330647161507,15,0,3,1,3906.0,308.0,12.681817770070852,-0.2402487889276639,0
871,2613,17138.48,1.18,0.0010876453059366,89,0,2,0,5277.0,0.0,527700000.0,-0.1853871298292305,0
1647,231,4396.15,1.87,0.0003290740364965,11,1,1,2,1120.0,51215.0,0.0218685931813202,-0.1494015776139496,0
1937,807,5901.46,0.27,0.0002182247316251,93,0,1,1,2254.0,422.0,5.341232100918671,-0.2511217220290999,0
927,1222,4412.24,0.7,0.000224374123897,80,0,1,5,492.0,9572.0,0.0513999163692019,-0.1881905169827172,0
1795,1830,48291.7,1.56,0.0005235118957833,100,1,3,2,53563.0,52903.0,1.0124756628144953,-0.1554286994145418,0
359,1660,620.89,1.31,0.0006608442880284,58,1,3,5,52498.0,52288.0,1.0040162176782403,-0.1299095755960712,0
536,1277,4155.62,1.48,0.0001639029454035,31,0,1,2,2455.0,3366.0,0.7293523448325836,-0.267390781418363,0
1264,3198,15458.34,1.39,0.0004096724507262,24,0,2,3,8731.0,2547.0,3.427954442764215,-0.2480496604492474,0
1360,3419,37395.68,1.5,0.0002241514381969,39,0,1,2,232.0,3783.0,0.0613269889999286,-0.2602790689299072,0
1548,1201,2761.43,1.44,0.0002099174287383,22,1,1,4,48000.0,53521.0,0.8968442292003429,-0.1329667510177518,0
544,1919,14020.27,1.17,0.0001134109257384,52,0,0,3,0.0,7165.0,0.0,-0.2304290345990396,0
1215,711,11375.42,0.46,0.0001639717276035,25,0,1,2,3333.0,3208.0,1.0389650840431262,-0.2672650928762467,0
1720,1760,8937.89,0.66,0.0001639717276035,89,0,1,1,1189.0,2429.0,0.4895018505990043,-0.2591671230619425,0
427,1235,22035.96,0.28,0.0004743494738857,45,0,2,2,3937.0,5761.0,0.6833882994560175,-0.2687651378316574,0
563,2541,28976.94,0.76,0.0001820757397121,82,0,1,4,4334.0,12543.0,0.3455313718045672,-0.2180623758549202,0
708,253,26199.83,1.68,0.0002077913653925,87,0,1,2,755.0,5472.0,0.1379751459466828,-0.2607550713668188,0
709,2856,41603.35,0.17,0.0001134109257384,74,0,0,2,0.0,5484.0,0.0,-0.243058660067361,0
1127,2147,19345.47,1.12,0.0001134109257384,26,0,0,3,0.0,9988.0,0.0,-0.2171138460901002,0
1763,612,49688.41,0.92,0.0005066629877127,82,0,3,0,3896.0,0.0,389600000.0,-0.1628066777910932,0
1805,1928,40564.33,1.61,0.0004261637977115,26,0,1,1,1957.0,3485.0,0.5615494962365868,-0.260398893556494,0
608,3429,17174.84,1.94,0.0001134109257384,70,0,0,2,0.0,1478.0,0.0,-0.218170425392147,0
1187,2676,41509.9,1.61,0.0001409169534587,11,0,1,1,1688.0,1162.0,1.4526678016121533,-0.2580502375575956,0
546,1880,25712.3,0.5,0.0002837815628049,27,0,1,2,2840.0,4513.0,0.6292931517188275,-0.2684890691688983,0
1434,400,23437.64,0.16,0.0001815887933631,14,0,1,1,4130.0,1473.0,2.8038017460705924,-0.2624249289308251,0
1291,2989,25899.79,1.3,0.0003557954309225,60,0,3,0,8991.0,0.0,899099999.9999999,-0.0940334641554316,0
695,2080,7076.78,1.21,0.0001134109257384,47,0,0,2,0.0,5579.0,0.0,-0.2410481752489955,0
1590,493,28232.09,1.35,0.0002329879199662,4,0,1,2,3523.0,2538.0,1.3881008613550003,-0.2654678981772691,0
1695,766,16186.37,0.3,0.0004962978888506,45,1,2,2,49414.0,52407.0,0.9428893085002216,-0.1632263708818087,0
1678,3219,43479.52,0.12,0.0005661612377818,53,0,1,1,752.0,1516.0,0.4960422130867928,-0.2520045589587095,0
1978,2427,23827.25,0.74,0.0001134109257384,12,0,0,2,0.0,5518.0,0.0,-0.2422706826005701,0
1854,2881,9436.86,0.78,0.0001691361011166,20,0,1,2,4000.0,3187.0,1.255098835095391,-0.2671550050303547,0
1278,2268,23395.38,0.45,0.0005769909991011,2,1,2,1,71266.0,615.0,115.87967291252563,-0.1149448852342339,0
827,584,22006.53,1.27,0.0003603212263728,75,0,3,1,6864.0,1134.0,6.052909999533422,-0.2448439284588919,0
1494,1640,28840.66,0.93,0.0001846101834805,51,0,2,2,6484.0,2475.0,2.619797969212937,-0.2648863532623504,0
1560,1723,23731.25,0.56,0.0001615966019125,92,0,1,2,4674.0,2755.0,1.6965517179798484,-0.2631494185050439,0
459,1354,18723.42,0.74,0.0001134109257384,86,0,0,2,0.0,1441.0,0.0,-0.218170425392147,0
1925,1876,20117.54,0.18,0.0002651097137961,29,0,1,1,1550.0,3189.0,0.4860457808527884,-0.2595509119487837,0
813,132,38182.33,1.81,0.00071764201445,64,0,3,1,4315.0,166.0,25.993974337712388,-0.2395138762857988,0
845,762,5481.98,0.91,0.0011192253814281,34,1,1,2,86943.0,5192.0,16.745570075605606,-0.0888766884914277,0
1327,1888,47703.7,0.86,0.0005220956602345,3,0,1,1,3271.0,2104.0,1.554657787287748,-0.2647188778951991,0
734,2447,8284.9,0.42,0.0001794020193199,38,0,1,1,3508.0,3502.0,1.0017133038214925,-0.2642961439659397,0
799,2948,44341.1,1.93,0.0001408768513279,67,1,1,5,50000.0,58540.0,0.8541168430382444,-0.1069958530880702,0
1998,857,10003.26,1.95,0.0001134109257384,96,0,0,3,0.0,7988.0,0.0,-0.2258279715388793,0
1758,3644,7063.51,1.36,0.0005563273636269,100,0,1,2,695.0,5662.0,0.1227481453148213,-0.2586799730684109,0
1057,1892,47999.67,1.94,0.000201339815127,39,0,1,4,3799.0,13697.0,0.2773600056381981,-0.2160667970198022,0
1611,399,39663.89,0.37,0.0007745115909466,44,0,2,0,3839.0,0.0,383900000.0,-0.1899569490091216,0
851,1054,22989.8,0.41,0.0003392250508639,0,0,2,2,3207.0,5384.0,0.5956537878981171,-0.269314543957645,0
702,1357,32964.57,0.48,0.0001271782617882,22,0,1,3,4484.0,3181.0,1.4096196120414346,-0.2548986556875594,0
1006,2863,15133.99,0.25,0.0003313841094871,30,0,2,6,6561.0,17710.0,0.3704686615638234,-0.1657718865927523,0
1890,2686,42902.33,0.93,0.0002634985736067,92,0,2,0,2624.0,0.0,262400000.0,-0.1808064013805745,0
836,2944,12312.15,1.4,0.0004050704625865,99,0,1,1,4047.0,4063.0,0.9960620206840708,-0.2620124265018244,0
1338,3292,18775.46,1.01,0.0020168551400958,44,1,2,1,52445.0,1211.0,43.307183787719374,-0.16522597055813,0
1174,701,5085.68,1.14,0.0009517852098144,50,0,4,2,11085.0,4571.0,2.425071095110324,-0.2271570104118952,0
1252,2972,34969.11,1.83,0.0006516040246311,85,0,2,0,1262.0,0.0,126200000.0,-0.1822825432002729,0
1468,3033,18876.95,0.98,0.001816624316665,31,1,15,2,20319.0,96945.0,0.2095930682129461,-0.0003295307083971,0
1520,536,38176.5,0.28,0.0001134109257384,16,0,0,3,0.0,4870.0,0.0,-0.2275104176444337,0
968,403,15986.0,1.88,0.0006640405206265,51,0,2,1,3583.0,4285.0,0.8361726934978467,-0.2648757349982861,0
642,497,38685.7,1.81,0.0001455347098545,86,0,1,2,4397.0,7047.0,0.6239534544856628,-0.2572601296900422,0
1126,2922,36545.57,0.91,0.000500944181925,50,0,2,1,7214.0,4636.0,1.556082826669364,-0.2554788865746252,0
1878,1870,26752.35,0.76,0.0003344175899306,85,0,2,0,2645.0,0.0,264500000.0,-0.1805317397586267,0
1608,2627,37047.41,1.21,0.0003988516492761,28,0,1,2,2158.0,3012.0,0.7164674611007056,-0.264335963402943,0
1989,1516,44290.85,0.44,0.0001736027129939,30,0,1,1,1839.0,3315.0,0.554751129548262,-0.2597584807598582,0
523,379,18519.72,0.75,0.0001134109257384,0,0,0,3,0.0,5939.0,0.0,-0.2295084104757931,0
1115,2175,30567.27,1.53,0.0002376070229459,9,1,2,2,47952.0,4835.0,9.91768353688173,-0.1809877767932987,0
1303,2927,32314.31,0.36,0.0001134109257384,24,0,0,3,0.0,6096.0,0.0,-0.2298925271808794,0
1573,1603,2307.97,0.67,0.0005411407459544,11,1,3,1,51667.0,1401.0,36.878657838125214,-0.1593097164559437,0
487,3007,17045.37,1.34,0.0002743836439785,54,0,1,3,3911.0,7313.0,0.534801038513878,-0.2536035472760569,0
662,3270,7622.3,0.69,0.0006440628803571,86,0,4,5,8248.0,13438.0,0.6137818123130065,-0.1904311155331481,0
567,2125,41081.62,0.17,0.0003470278716732,53,0,1,1,4370.0,2769.0,1.5781870654453336,-0.2608942228828267,0
1521,2537,9057.95,0.86,0.0001326851962081,66,0,1,3,4675.0,4583.0,1.0200741849878374,-0.254621758777274,0
1701,684,41728.2,0.98,0.0001455347098545,10,0,1,1,2816.0,4823.0,0.583868960016859,-0.2583537771861909,0
856,1581,17379.71,1.49,0.0005276437605093,83,1,2,3,51875.0,53330.0,0.9727170446329052,-0.1626713492407456,0
1655,2284,43137.08,1.63,0.0003523339089042,1,1,3,3,51527.0,98502.0,0.5231061297716689,-0.0499364124437637,0
1882,1588,8128.1,0.34,0.0001134109257384,64,0,0,2,0.0,7671.0,0.0,-0.2302744597514944,0
1898,209,19261.12,0.96,0.0003652009016333,62,0,3,1,5464.0,701.0,7.794579061418274,-0.246389003210481,0
552,3176,32725.48,1.37,0.0014784956955679,54,1,3,1,66064.0,2583.0,25.57646137988207,-0.138418699467985,0
876,729,38590.85,0.68,0.0013025760940026,33,0,3,1,7729.0,2035.0,3.798034379370839,-0.2482771635652698,0
1668,1402,37129.04,0.32,0.0001326851962081,57,0,1,2,1295.0,5745.0,0.2254134025667303,-0.2619131270940588,0
1704,2346,25152.87,1.58,0.0005580673410384,91,0,1,2,2061.0,2240.0,0.9200892816067442,-0.262979964395261,0
914,3598,16819.67,1.12,0.0001615966019125,46,0,1,2,1150.0,4227.0,0.2720605624034526,-0.2648855768256243,0
1407,2731,5672.44,0.44,0.0001134109257384,54,0,0,2,0.0,5182.0,0.0,-0.2434256347397692,0
1709,3563,26632.41,0.83,0.0001569421882047,86,0,1,3,751.0,7165.0,0.1048150731265665,-0.2462731628595859,0
1024,644,4092.45,0.11,0.0003395257414739,90,1,3,3,55882.0,56377.0,0.9912198235111446,-0.1455260733465879,0
1408,694,29548.64,0.48,0.0001912255178928,78,0,1,2,3728.0,4124.0,0.903976719437496,-0.268070926926852,0
1610,3588,36408.68,0.96,0.0001134109257384,6,0,0,2,0.0,5206.0,0.0,-0.2434256347397692,0
1382,622,23291.68,0.18,0.0002884849240986,62,0,1,3,971.0,8891.0,0.1092115621311308,-0.2427972924342145,0
1431,762,23066.51,0.2,0.0001134109257384,76,0,0,3,0.0,6243.0,0.0,-0.2290069441856889,0
1479,3180,34350.74,0.58,0.0032746679122278,43,1,18,4,18298.0,82960.0,0.2205641272636735,0.0016900904061821,1
1112,2946,33782.31,1.56,0.0003070170845819,3,0,1,4,3145.0,7132.0,0.4409702741994247,-0.232390212774911,0
1078,240,27183.15,0.44,0.0002441731116069,45,0,2,1,6840.0,1054.0,6.489563505791618,-0.2577122071257869,0
1198,1748,20911.31,0.95,0.0001134109257384,38,0,0,2,0.0,5338.0,0.0,-0.2433297791760405,0
1239,1291,31835.54,1.23,0.0003883745797672,45,1,3,2,54859.0,52869.0,1.0376402048388205,-0.1554700128655909,0
1839,1297,36622.03,1.11,0.0002494019264222,50,0,3,1,8046.0,1866.0,4.311897083001623,-0.2449630045394983,0
1654,3020,12506.47,0.26,0.0003965462582234,12,0,1,2,1825.0,6407.0,0.2848447006635793,-0.2595764377101985,0
1083,3178,6390.13,0.37,0.0002666735498216,63,0,1,4,850.0,7332.0,0.1159301689635431,-0.2269689296119223,0
820,1857,21611.92,0.62,0.0005475057274537,58,1,2,2,51036.0,48554.0,1.051118342247576,-0.1658048797467655,0
958,1212,34480.7,0.56,0.0003679251674065,93,0,1,1,641.0,2119.0,0.3025011783742275,-0.2546445461032801,0
1577,2595,41042.23,1.18,0.000258025938958,5,0,2,1,6101.0,1921.0,3.175950009495315,-0.2647585459457302,0
740,770,3919.15,0.81,0.0002937286749283,18,0,2,3,3221.0,10076.0,0.3196705038510614,-0.2519160403337047,0
1349,511,30506.74,1.48,0.0004079529058548,12,0,3,2,10983.0,2876.0,3.818845605636837,-0.2349498500449827,0
1765,568,19157.46,1.96,0.0002131956669914,10,0,1,1,3339.0,4116.0,0.8112244878250134,-0.2621820815227098,0
801,860,16954.86,1.31,0.0001736471456305,38,0,1,1,2791.0,2777.0,1.005041407976084,-0.262772021605623,0
821,44,21184.24,0.14,0.0001736471456305,95,0,1,1,1551.0,1232.0,1.2589285612099954,-0.2592970098899978,0
1039,2580,12917.21,1.34,0.0005272222520315,10,0,4,0,15301.0,0.0,1530099999.9999998,-0.0065252203211848,0
1289,3165,41858.98,0.92,0.0004137259594103,14,0,2,1,3018.0,1405.0,2.148042689337774,-0.266434900053786,0
1874,1066,39702.88,1.18,0.0001134109257384,38,0,0,3,0.0,9741.0,0.0,-0.2172148670491536,0
1141,80,30817.52,1.12,0.0032230686776385,31,1,18,3,21084.0,76950.0,0.2739961013289154,-0.0052671038960185,0
1810,1908,34743.43,0.19,0.000249731237557,73,0,1,2,502.0,1675.0,0.2997014907480508,-0.2524317738975848,0
1983,2068,23698.63,1.55,0.0001134109257384,55,0,0,2,0.0,6437.0,0.0,-0.237072040944831,0
1410,3533,13811.86,1.41,0.0002881559431525,23,0,1,1,4126.0,544.0,7.584558684107377,-0.2542896281197279,0
607,2072,13915.01,1.38,0.0003668684492889,77,0,2,2,1509.0,6232.0,0.2421373551955434,-0.2591195649619076,0
1593,2256,19993.66,0.44,0.0003186827731148,36,0,1,2,2810.0,2754.0,1.020334055844829,-0.2661768294933421,0
1046,3337,13706.7,0.87,0.0001871244726841,2,0,1,1,4513.0,464.0,9.726292893829894,-0.2513184686887049,0
690,53,39124.32,1.35,0.0001134109257384,35,0,0,4,0.0,12149.0,0.0,-0.1870449507337095,0
807,2520,13425.96,1.24,0.0001134109257384,81,0,0,3,0.0,9983.0,0.0,-0.2171138460901002,0
900,3645,15976.15,0.52,0.0004356997228867,2,1,2,2,48456.0,8451.0,5.733759311639144,-0.1756349452066994,0
1994,2051,35479.52,0.52,0.0004230769307528,78,0,2,1,4871.0,1118.0,4.356887259777395,-0.2642094176803404,0
870,1004,14462.78,1.45,0.0003333685581711,58,0,3,1,7015.0,1825.0,3.8438355953762433,-0.2455856307492744,0
632,918,29436.92,1.31,0.0002782403968629,42,0,1,1,685.0,3149.0,0.2175293737137841,-0.2550759983717724,0
1096,2441,27118.75,1.0,0.0003951840653078,71,0,2,2,4474.0,5141.0,0.8702587028394112,-0.269993342279798,0
1357,2731,727.1,0.75,0.0003246982686465,44,0,1,1,3623.0,1612.0,2.2475185964794133,-0.2618557252045369,0
1584,1978,41149.17,0.39,0.0008283125123186,95,0,2,1,6057.0,1591.0,3.8070395738086766,-0.260738003420324,0
1677,1888,24998.83,1.11,0.0003246982686465,21,0,1,1,2446.0,4482.0,0.5457385083763086,-0.2593494871080941,0
1362,1709,33682.0,0.59,0.0004011039879236,4,0,2,2,3757.0,4446.0,0.8450292378654314,-0.2692938188387902,0
1615,1839,33068.85,1.19,0.0001134109257384,10,0,0,2,0.0,2185.0,0.0,-0.2275861930472985,0
1241,355,31606.06,1.17,0.0001455347098545,44,0,1,1,4345.0,242.0,17.95454471262212,-0.2488299529261788,0
1478,2492,4246.29,1.52,0.0004359698816483,67,0,2,1,3321.0,2378.0,1.3965517182651317,-0.2653976128194649,0
1616,2488,18522.65,0.65,0.0001134109257384,40,0,0,2,0.0,4609.0,0.0,-0.2426237732395383,0
1751,56,22629.81,0.99,0.0008331900838402,19,1,3,0,93555.0,0.0,9355500000.0,0.1309802620199817,1
1041,1032,31280.65,0.42,0.0002237276768421,45,0,1,3,2637.0,5068.0,0.5203235980261965,-0.2593638188958941,0
1627,3643,28288.13,0.89,0.0003654042382757,97,0,2,1,6603.0,4800.0,1.3756249971341146,-0.2587953775127915,0
1501,2271,1268.08,1.95,0.0001134109257384,71,0,0,2,0.0,3723.0,0.0,-0.2381864808143448,0
892,1169,37228.2,1.98,0.0001906285617637,48,1,2,3,7151.0,54514.0,0.1311773122260011,-0.1617158278154632,0
1138,2568,46066.7,0.35,0.0001845912107375,77,0,1,1,2717.0,1435.0,1.8933797777464825,-0.2621487710216785,0
1255,2604,47446.07,0.33,0.0001854464220293,50,0,1,3,502.0,7478.0,0.0671302486398365,-0.2457316650149096,0
1275,2313,10993.44,1.99,0.0012140707776856,73,1,2,3,53589.0,50983.0,1.051115077368708,-0.1618021491645709,0
744,3389,14538.51,1.74,0.0001134109257384,98,0,0,2,0.0,6378.0,0.0,-0.2388295910180593,0
1204,3410,38898.48,1.5,0.0004187087395795,51,0,3,0,8019.0,0.0,801899999.9999999,-0.1088215672331697,0
1250,880,27548.51,0.77,0.0001134109257384,27,0,0,2,0.0,3248.0,0.0,-0.2355936506405552,0
879,230,20967.18,1.24,0.0005162991169351,40,0,2,1,4778.0,1803.0,2.650027716860634,-0.2685939875890669,0
651,787,38547.93,1.3,0.0001134109257384,85,1,0,4,0.0,55534.0,0.0,-0.1004909350564361,0
1209,637,44249.42,1.92,0.0002989013183345,97,0,1,2,1866.0,5999.0,0.3110518414551561,-0.2632873514484497,0
1156,255,31847.0,1.05,0.0011826775319508,68,0,4,3,11336.0,3974.0,2.852541512701204,-0.222159479048379,0
1666,2705,19669.45,1.73,0.002455928315662,63,1,17,3,20932.0,104160.0,0.200960061424639,0.0160146751991666,1
1400,1459,37865.73,0.64,0.0001134109257384,57,0,0,5,0.0,9993.0,0.0,-0.1601325592716977,0
1629,180,7932.69,1.76,0.0005706464477879,51,1,2,2,48642.0,2293.0,21.2132576484376,-0.1774227702349383,0
1729,625,14491.55,1.11,0.0002390510297622,42,0,1,1,3342.0,3358.0,0.9952352561190134,-0.2643386480087431,0
556,3527,38170.45,1.35,0.0005395031120968,87,0,1,1,4930.0,496.0,9.939515928638793,-0.2493079901881196,0
961,162,45373.32,0.83,0.0003124637583278,83,0,1,1,445.0,1336.0,0.3330838298421869,-0.251301469515814,0
1644,2762,20963.19,0.89,0.0002877136352066,24,0,2,1,7405.0,1950.0,3.7974358779618673,-0.2598208393373988,0
872,2397,31857.2,1.28,0.0002304701243504,17,0,1,2,922.0,2843.0,0.3243053101501748,-0.2601155551823416,0
1244,3462,30524.33,1.06,0.0004343675566549,10,0,2,1,4955.0,1389.0,3.567314589148203,-0.268635539000936,0
1746,2501,30018.45,1.49,0.0001134109257384,2,0,0,3,0.0,6535.0,0.0,-0.23015768468546,0
1935,1252,16318.51,0.57,0.0002902217173482,72,0,1,2,3365.0,5363.0,0.6274473230888545,-0.2684963474025986,0
1696,1386,31312.21,1.4,0.0008113845834632,47,1,2,3,51375.0,51394.0,0.9996303068452288,-0.1635545791613453,0
529,389,1233.7,1.24,0.0002611355319624,83,0,2,1,8760.0,1049.0,8.350810215912201,-0.2535551184776681,0
1220,230,19528.04,1.07,0.0001997793313421,24,0,1,1,1711.0,1023.0,1.672531752956679,-0.2582587165155292,0
656,476,42530.42,0.41,0.0012738786864074,47,1,5,2,55906.0,50234.0,1.1129115736129092,-0.1298067241076405,0
1193,1737,36180.7,0.55,0.003033040809325,60,1,17,2,24995.0,74567.0,0.3352018989183952,-0.0111763008409198,0
518,760,46863.33,1.85,0.0004995456110882,41,0,3,5,2613.0,6810.0,0.3837004399651976,-0.1995130565924606,0
1744,690,6719.24,0.22,0.0004165956658977,3,0,2,1,5057.0,1214.0,4.165568334715252,-0.2644542251433062,0
1822,2782,10429.66,0.98,0.0001134109257384,31,0,0,2,0.0,7343.0,0.0,-0.2323759318562004,0
590,1194,34215.19,0.94,0.0006143637848199,30,0,4,1,12561.0,1031.0,12.18331704962835,-0.2071506005214991,0
1234,2533,39858.0,1.95,0.0003705783973049,64,1,2,2,49534.0,3726.0,13.29414918600604,-0.1792275446508977,0
802,2737,32104.83,1.63,0.0001134109257384,42,0,0,2,0.0,2256.0,0.0,-0.2289572224760108,0
1377,2862,43617.06,1.83,0.0001591874683876,31,0,1,2,3656.0,4501.0,0.8122639395417376,-0.2688722914061149,0
760,2896,23164.39,1.93,0.0001776584939706,0,0,2,2,2093.0,5310.0,0.394161957826437,-0.2642905107080422,0
988,2466,37455.57,1.4,0.0002782403968629,52,0,1,1,3558.0,3215.0,1.1066873993571154,-0.2639442576603958,0
1456,2374,43366.43,1.99,0.0003126111573706,49,0,2,0,8045.0,0.0,804499999.9999999,-0.131359853322529,0
899,3254,3611.24,0.89,0.0002108618705734,33,0,2,1,3718.0,2863.0,1.2986377879893891,-0.2656616545160828,0
1601,2332,44179.52,1.12,0.0002006230380499,91,0,1,3,4008.0,7711.0,0.519776941356793,-0.2535498521076924,0
800,756,38852.17,1.33,0.0014730662394392,68,0,2,0,3898.0,0.0,389800000.0,-0.1905511491125887,0
1623,1895,35766.73,0.93,0.0001134109257384,92,0,0,2,0.0,5395.0,0.0,-0.2432233681795487,0
789,3099,3083.33,1.64,0.00080311262526,92,0,3,1,4300.0,2569.0,1.673803029685469,-0.2506374932456967,0
1844,2401,38461.2,0.79,0.0002259859344986,91,0,2,2,5082.0,5436.0,0.9348785854766768,-0.2690902731710258,0
1419,1505,46376.76,1.3,0.0001885728359466,56,0,1,3,4329.0,4580.0,0.9451965044864704,-0.2557554986523304,0
